index,x,y
0,1.1499115000424969,0.7357505498736965
1,1.1399658035344766,0.7347791276259098
2,1.1335969713237497,0.7335529632265817
3,1.1570122977661401,0.7398053320568174
4,1.1561603519459407,0.7404146008557302
5,0.022194270882411733,0.7865322872759906
6,0.0236343174125241,0.7816904274682253
7,0.018836747180271642,0.7921007406910666
8,0.688280844883286,0.4775536977156654
9,0.0796508648554567,0.6186029989793002
10,0.09494387176276287,0.6267249613291302
11,0.08561478022467925,0.6207575455425598
12,0.0925524248436769,0.6241133479320103
13,0.0915919342041941,0.623116249414268
14,0.09025868829663795,0.6223065386082255
15,0.08772484578530504,0.6215538294398287
16,0.7545226827838911,0.34360228903573803
17,0.7636756104525548,0.3458155611445765
18,0.7634571340990233,0.5556390137112941
19,0.7631698405421982,0.555242160174906
20,0.9337711169746175,0.7892219946925058
21,0.956354921197672,0.7859601340345223
22,0.956354921197672,0.7859601340345223
23,0.933302992643617,0.7873970062517296
24,0.15356752583630123,0.7799018748015223
25,1.1975231248685014,0.7012495908104834
26,1.1996183176164965,0.6962815272538724
27,1.2000604518449174,0.6929115768380255
28,1.2048992699727392,0.6912111764799691
29,1.211512855410661,0.6978109573489847
30,1.2098120318280179,0.7003702535953309
31,1.2074294041018419,0.7039804437328696
32,1.2082154632835187,0.7042194671628758
33,1.2075973380340024,0.7044589666313839
34,1.1894824368829342,0.7107950305717443
35,1.1916328703840235,0.7122180900488791
36,1.1923687681963175,0.7133941040323097
37,1.1972656122922776,0.7142845223922475
38,1.2018340681423125,0.7157570379068776
39,1.1883832393915799,0.7228269412191255
40,1.1907831323083298,0.723369228113233
41,1.1892007530399065,0.7261127324789157
42,1.1897312206187818,0.7259545962723761
43,1.1885675742726929,0.7283085443926297
44,1.1887128729311138,0.7287739747936904
45,0.7252310122187566,0.46419529262691633
46,0.1376021625177328,0.764482288639258
47,0.13372903619260654,0.7642921509717548
48,0.12707765982560135,0.7671900159586584
49,0.13047630964380932,0.7678970438780834
50,0.1309175089199307,0.7697377453292847
51,0.13503946612135653,0.7720630568047185
52,0.14194307533395303,0.7730019437295108
53,0.12056909545816974,0.7778682154038009
54,0.16098022443275486,0.7456132289618502
55,0.15657663445712452,0.7420536206356455
56,0.4903634520947214,0.6841883293699531
57,1.1557386452467542,0.617535653745019
58,0.24198943748649993,0.5655860112032693
59,0.6450732932225455,0.6605246322210869
60,0.7795848805615202,0.8478291727496462
61,0.9519426063100359,0.605050429300234
62,0.970419750408364,0.6061034503487273
63,0.9372741357537288,0.6115940032681834
64,0.030727085545830066,0.7613268398588509
65,0.42051870872542074,0.8863928245682676
66,0.4284543285000459,0.9546209047664854
67,0.4415258926719474,0.9664573393220321
68,0.4182266142374625,0.9214477313279752
69,0.9519424138198566,0.6050505855100222
70,0.41803043531776435,0.5314874410550365
71,0.3828605035848351,0.5953857560872884
72,0.39000539334465645,0.7108278329840485
73,0.36625158667122476,0.6222967238710725
74,0.3606966736493534,0.6372843285419316
75,0.3590642587194192,0.6445338286227777
76,0.3694448966085472,0.6437665134224893
77,0.37802077407493984,0.6596508938336911
78,0.3809038959092108,0.6676676542629815
79,0.39380527126399373,0.6698637750781931
80,0.39453934631214055,0.6718038796992252
81,0.3972429298062972,0.52026655408212
82,0.39525179567789603,0.5161495190706727
83,0.4471045880518927,0.6332470247780091
84,0.3922716391513913,0.6010430288422954
85,0.41185764060537916,0.6271458383256959
86,0.41185764060537916,0.6271458383256959
87,0.7403286180238239,0.44410784325464725
88,0.7007515489962454,0.4474616199797922
89,0.7413558359732246,0.44370635180725876
90,0.7338826326065273,0.45777728328243056
91,0.4670356419016156,0.6490038447064777
92,0.5002955289404618,0.6867762194289161
93,1.1223241060981204,0.7483372864700581
94,0.0072356351300736305,0.7638621104306579
95,0.01502601910021409,0.7597570577932474
96,1.4116591391260587,0.7741028316439601
97,0.39248771527023785,0.5997374640706169
98,0.3857825634325233,0.6006634328791445
99,0.3857825634325233,0.6006634328791445
100,0.42224844511867227,0.6320144364487343
101,0.3878976101675855,0.6298895676461175
102,0.38729133288502515,0.6295154502159143
103,0.40543879630336715,0.6352339591379149
104,0.40421669579670044,0.6335552144449946
105,0.40100269120091525,0.6332620924298329
106,0.42940558746766316,0.6277316548415344
107,0.447415278986433,0.633275892428715
108,0.42379174102395095,0.6191078285737779
109,0.39380527126399373,0.6698637750781931
110,0.4104924452564263,0.6660773689960813
111,0.4133440615552244,0.6638651235699006
112,0.4319244039598958,0.6571383194122534
113,0.4364558859820168,0.6592339153140762
114,0.43893437774586685,0.6590380211260823
115,0.4673262902872803,0.6655997921289074
116,0.4685158285266734,0.6628963931702658
117,0.453344852536316,0.6334880978863582
118,0.4649195423631237,0.6648821560692685
119,1.3878304537728705,0.8854081916710842
120,1.3956925619408493,0.8820431740063608
121,0.4602065028181911,0.6356249582292922
122,0.45931245664591386,0.6348318565498057
123,0.46523023329766405,0.6424199417642605
124,0.40584251892008555,0.6354389861942085
125,1.0203440858133699,0.6599617568193801
126,0.8165773918080708,0.8444906712112967
127,1.303663227195297,0.6777972325665331
128,1.2494635277726873,0.669838399809903
129,1.2357121275711274,0.6774337140831629
130,1.1797341135193982,0.6408864219592553
131,1.1854616116647023,0.6431033879168203
132,0.2419249847033948,0.5653130551325156
133,0.7589669392561815,0.7445589521562076
134,0.8840151947630355,0.656397309611622
135,0.8766080705250401,0.6612444676602351
136,0.8766080705250401,0.6612444676602351
137,0.6980914564975026,0.4071985913994062
138,0.4590470323304825,0.6349569533648761
139,0.45943939016987884,0.635078653412856
140,0.8847999104418283,0.757746248032518
141,1.1622369526374874,0.8396952277888571
142,1.3011039366965838,0.8486636725411084
143,1.2853178563740142,0.7445172361083927
144,1.2737357851380848,0.7363114106520307
145,0.4962578274403853,0.3493158653172876
146,0.4992734925124187,0.3642166821776928
147,0.499456582099923,0.3309115254659484
148,1.1150803117414663,0.7020235045099195
149,1.1056307449213523,0.7005627293033839
150,1.1155100755295873,0.7026488650395122
151,1.1267662530351805,0.7313981107722676
152,1.1267662530351805,0.7313981107722676
153,1.1612145783695378,0.7404797580648765
154,1.1795047987902594,0.7451805431825443
155,1.1858962623463554,0.7484190119242017
156,1.1904349882846126,0.7495201044533297
157,1.1925879202296623,0.7473229912658704
158,1.1960061569057092,0.7392645068089594
159,1.2004069655946668,0.7397590993066655
160,1.2087263597180393,0.7392637289765683
161,1.2225603382065289,0.738843584353045
162,1.2286062504637723,0.7292456673385779
163,1.235669830800499,0.7314891776991639
164,1.2448597794375291,0.7250008915076531
165,1.2496986957746261,0.7288867078188185
166,1.2547079423501977,0.735079583757703
167,1.239407440111011,0.7203618067227392
168,1.2419818862650678,0.7140065406780078
169,1.2399451948181033,0.7099726327667204
170,1.2337522593475674,0.7104910628284408
171,1.2314741695022478,0.7157606861289066
172,1.131932115906043,0.6915944913240138
173,1.1155100755295873,0.7026488650395122
174,1.1181536688701021,0.7077461597831173
175,1.1352489770398937,0.7035474697920772
176,1.124343532354511,0.6945013728926667
177,1.1762029951024768,0.7273738072370174
178,1.1660630838602617,0.712078032066909
179,1.1689988105106819,0.6940283548235302
180,1.1975231248685014,0.7012495908104834
181,1.1521262920457875,0.7342873280488014
182,0.8318634101433561,0.8260079383000475
183,0.8610316434347213,0.6206698433460972
184,0.8353676742160764,0.5874588098278681
185,0.970419750408364,0.6061021295180505
186,0.970419750408364,0.6061021295180505
187,0.9007447126665481,0.7557017184644954
188,0.9330277356155561,0.7876455034313485
189,0.8533195361852582,0.6284986673802897
190,0.8629564116633373,0.7230418269242933
191,0.8629564116633373,0.7230418269242933
192,0.7973344746359435,0.4120723999392407
193,0.7973344746359435,0.4120723999392407
194,0.3602533923365986,0.6355106119174714
195,0.3614952014806053,0.6355707866359593
196,1.1595331295126994,0.6864328902688899
197,0.5505253305465689,0.7819766361757127
198,0.5536461581104488,0.7726394542015522
199,0.5537129129189637,0.7658553486258393
200,0.5558466587000173,0.758498474303532
201,0.561463192149498,0.7502250915844093
202,0.5667265925440832,0.7452616782886499
203,0.57011672958232,0.7388558836108449
204,0.57011672958232,0.7388558836108449
205,0.570159694176019,0.7351304227083485
206,0.5687841907815449,0.7299099560831052
207,0.5373635670479852,0.799576382287035
208,0.5487869124533928,0.7885504445151283
209,0.5429572727335465,0.7973137688401948
210,0.5595158868564174,0.7539800532740701
211,0.5459365414482039,0.7941756627206473
212,0.9938687390619102,0.7050204406092389
213,0.9955459688482875,0.6961943415724824
214,0.45967033517298533,0.6373405413070956
215,0.45863088820464115,0.6367857906678303
216,0.45940313523385906,0.6351024035343734
217,1.124343532354511,0.6945013728926667
218,1.1325110124426874,0.6926925606923342
219,1.2597072108634126,0.7172908870843394
220,1.25453818565389,0.7156539569134119
221,1.2415745652605075,0.7116776214270937
222,1.233752066857388,0.7104910628284408
223,1.2228838356305507,0.7105720162837593
224,1.207897335942663,0.7095691214628637
225,1.197522838097418,0.7012493982551223
226,1.2074845505740324,0.7040038472795506
227,1.2082153650742435,0.7042194671628758
228,1.2228838356305507,0.7105720162837593
229,1.2018340681423125,0.7157571361886914
230,1.2063470868207025,0.7198155706737285
231,1.210687477163579,0.7214762368911767
232,1.1883832393915799,0.7228270396680332
233,1.2136909132166689,0.7200690794290083
234,1.2172924319703993,0.7248821697414706
235,1.2296564336700775,0.719281892328459
236,1.221164022302462,0.7086127884462338
237,1.2296564336700775,0.719281892328459
238,1.2286060579735927,0.729245568653845
239,1.2326894110731368,0.7215706128492753
240,1.2448599719277085,0.725000698408845
241,1.2586698773586698,0.7406174528148485
242,1.1964835836192533,0.7041154939582707
243,1.1894823386736593,0.7107948380557226
244,1.1699452257968481,0.6969994979254281
245,1.1689988105106819,0.6940283548235302
246,1.120231022885356,0.7152212176640079
247,1.150017573916417,0.7356977608627142
248,1.1762029951024768,0.7273738072370174
249,1.1622369526374874,0.8396952277888571
250,0.7260817598857993,0.406030943072328
251,0.7336342809914905,0.425332563478115
252,0.7448650419366711,0.43676429625648944
253,1.2791925360252434,0.6476640083235397
254,1.27724830271829,0.6509670235699428
255,1.27946875157583,0.6468787125315816
256,1.1584209841105073,0.6877302671884261
257,0.4083180329787126,0.5516575852669164
258,0.4083180329787126,0.5516575852669164
259,0.6704489632213876,0.5420457347006584
260,0.6704489632213876,0.5420457347006584
261,0.6704489632213876,0.5420457347006584
262,0.6704489632213876,0.5420457347006584
263,0.09118283364756774,0.30119825994224314
264,0.05182280318973234,0.3347664329016383
265,0.07841678674559088,0.30907103909578504
266,0.06836674091852259,0.3497279583053411
267,0.057329039766460956,0.37263004608388894
268,0.12437832290050276,0.3135467523368805
269,1.1984109406443624,0.701690519838478
270,0.6427925163714572,0.5908687651576998
271,0.43759780843643903,0.9513130913793321
272,0.4383286229366503,0.949578327565277
273,1.162983496335209,0.7405633433490588
274,1.1618026830078216,0.7401694103864336
275,0.6464105303550444,0.5920242728872567
276,1.3929000244136194,0.8594851021394292
277,0.08620063390637635,0.6212863898751925
278,0.844186749274745,0.5857653565073718
279,0.5247812775565835,0.8043103590405845
280,0.5247812775565835,0.8043103590405845
281,0.6722637252767057,0.5457159174954306
282,1.1559634541343484,0.6175951200370544
283,0.900335187845853,0.6625234637571863
284,0.8839261935895102,0.6658852674117828
285,0.8852355196460073,0.6990865132210033
286,0.8766080705250401,0.6612444676602351
287,0.8629562191731578,0.7230425948773233
288,0.900335187845853,0.6625234637571863
289,0.8839261935895102,0.6658852674117828
290,0.919820513007684,0.6389287391860924
291,0.6818517868166568,0.5517738002012937
292,0.6818517868166568,0.5517738002012937
293,1.1800419760268137,0.6410352404690208
294,1.1859598508878393,0.57920487623145
295,1.1141251715432943,0.7133537086525862
296,0.3861566504183681,0.6572670573384437
297,0.1755436032078937,0.41490836607696696
298,0.1750285819838165,0.4166228494907748
299,0.09025867258315397,0.6223064375563755
300,0.09075758355773306,0.6237780794775246
301,0.08595472966647678,0.6212683686425783
302,0.08761833979057437,0.6215303650530098
303,0.08761833979057437,0.6215303650530098
304,0.09246166375994065,0.6236154042538915
305,0.09246166375994065,0.6236154042538915
306,0.08104791143653094,0.6185833478636278
307,0.08104791143653094,0.6185833478636278
308,0.6458375774437328,0.5926411299999276
309,0.6534829377414231,0.5878100815684727
310,0.693927300734724,0.41803503364151817
311,0.6938423261414803,0.42093037120440113
312,0.6846415430572143,0.44899441687364866
313,0.6888008551385416,0.4435799301307609
314,0.6988304734363756,0.43214717026229255
315,0.6821105446864901,0.5522882573432414
316,0.6462653259775277,0.5918550768854624
317,0.6426321602669682,0.5910694138463954
318,1.1141251715432943,0.7133537086525862
319,1.125664753518416,0.7192116846200993
320,1.1267661548259054,0.7313981107722676
321,1.1279174307316941,0.7306461911082619
322,1.1279174307316941,0.7306461911082619
323,1.130046576390299,0.7179825615558273
324,1.1366170008159715,0.7072144460548311
325,1.1155100755295873,0.7026488650395122
326,1.1155100755295873,0.7026488650395122
327,1.1056304542218978,0.7005627293033839
328,1.1056304542218978,0.7005627293033839
329,1.105640047303896,0.7050116131787623
330,1.1186324390865308,0.7188618004382828
331,1.1186324390865308,0.7188618004382828
332,1.1205839634500723,0.7283881169650219
333,1.0947430407594356,0.6923564679328754
334,1.0947430407594356,0.6923564679328754
335,1.1055878746085577,0.6952797504769093
336,1.1013644907961124,0.710814789016203
337,1.115024784217288,0.7269326158599064
338,1.0968334408948022,0.6938188219456151
339,1.0992675734932458,0.698835164716301
340,1.0951773103891012,0.7002396620742937
341,1.1218748772316616,0.7132117113829143
342,0.4183539798822382,0.8891865216699325
343,0.41972564918660993,0.8882143327010997
344,1.1630897587709375,0.6835671026733836
345,1.1549702362360097,0.6897052511546834
346,1.1512812523018172,0.6945412373863653
347,1.1406171117338855,0.7011342690253484
348,1.1406171117338855,0.7011342690253484
349,1.3816370390410715,0.8972270012417322
350,1.3889962096541897,0.8867435330005506
351,1.3970002616517496,0.8769062028067813
352,1.3921028440136227,0.8751886703336579
353,1.3966730244185295,0.8682917955460205
354,1.3936569272256856,0.8854514513437519
355,0.6879862170577917,0.44182458596944013
356,0.6873545703552708,0.44211444427069785
357,0.6862031058876735,0.4403184612058082
358,0.6860279791081996,0.4402402300532354
359,0.6861603298557828,0.44385320453993754
360,0.6853694780614776,0.4440293347413999
361,0.6878559758454391,0.44191668992267774
362,0.6869093680690936,0.44286860672135825
363,0.6878995179096761,0.4425245081893558
364,0.6831189143118012,0.4414442214515286
365,0.6831833631665353,0.4414511419189781
366,0.6830439138525434,0.4429210320974304
367,0.6847245966770356,0.4434120687441239
368,0.6837179516065963,0.44154260989516564
369,0.6850506828975508,0.44113654107405675
370,0.6831674454072166,0.4354956848236324
371,0.6832604731610238,0.43597254150993425
372,0.6848354670919545,0.4371552696911305
373,0.6855958190137645,0.4372837654561715
374,0.6865009942611034,0.4352526581974012
375,0.6866941522634976,0.4264351157051136
376,0.6823157863581005,0.42439249151384467
377,0.6795753272453049,0.427650833597648
378,0.6789665043783323,0.4288686256893999
379,0.6812515985091567,0.43009299561343634
380,0.678531276226141,0.43060070670853384
381,0.6839040149709525,0.4328301678267571
382,0.6842419923705048,0.43319756940881854
383,0.6803604239760853,0.4368141776602199
384,0.6824665533089624,0.4362560156224261
385,0.678319132406672,0.4324964346610652
386,0.6783818527781632,0.43267006504715577
387,0.6778424717254742,0.4330762744515098
388,0.6955592599736216,0.41628521812489777
389,0.695482153907504,0.4157410521494002
390,0.687685453116785,0.44217774837721385
391,0.6784209832817599,0.43272723751733505
392,0.6872151210412787,0.4413682736711658
393,0.6873864137306502,0.4412924727091681
394,0.6865470308409297,0.43525955985880443
395,1.3940681766012526,0.8677220793509234
396,1.301403934605244,0.4139402609065719
